user_id,datetime,weekday,place_name,transport_mode,lon_x,lat_y
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T00:00:00+02:00,Sun,Hofweg 3,,7.470422,47.224118
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:19:41+02:00,Sun,,Car,7.470422,47.224118
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:19:41+02:00,Sun,,Car,7.470916,47.224554
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:19:56+02:00,Sun,,Car,7.471465,47.223362
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:20:12+02:00,Sun,,Car,7.471265,47.221459
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:20:27+02:00,Sun,,Car,7.472227,47.220332
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:20:42+02:00,Sun,,Car,7.475450,47.220116
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:20:57+02:00,Sun,,Car,7.478593,47.219358
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:21:12+02:00,Sun,,Car,7.483022,47.218780
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:21:27+02:00,Sun,,Car,7.487083,47.219029
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:21:43+02:00,Sun,,Car,7.489536,47.218308
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:21:58+02:00,Sun,,Car,7.492480,47.218267
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:22:13+02:00,Sun,,Car,7.495468,47.218037
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:22:28+02:00,Sun,,Car,7.498261,47.217551
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:22:43+02:00,Sun,,Car,7.501193,47.216816
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:22:58+02:00,Sun,,Car,7.503434,47.216097
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:23:14+02:00,Sun,,Car,7.505456,47.215978
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:23:29+02:00,Sun,,Car,7.508450,47.216068
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:23:44+02:00,Sun,,Car,7.509672,47.215413
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:23:59+02:00,Sun,,Car,7.511178,47.213920
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:24:14+02:00,Sun,,Car,7.513096,47.212605
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:24:29+02:00,Sun,,Car,7.514640,47.212420
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:24:45+02:00,Sun,,Car,7.517659,47.212288
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:25:00+02:00,Sun,,Car,7.520610,47.212200
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:25:15+02:00,Sun,,Car,7.523482,47.211783
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:25:30+02:00,Sun,,Car,7.525814,47.211012
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:25:45+02:00,Sun,,Car,7.525512,47.209990
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:26:01+02:00,Sun,,Car,7.524971,47.209501
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:26:16+02:00,Sun,,Car,7.525127,47.207651
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:26:31+02:00,Sun,,Car,7.525413,47.205619
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:26:46+02:00,Sun,,Car,7.525943,47.204133
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:27:01+02:00,Sun,,Car,7.526788,47.202716
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:27:16+02:00,Sun,,Car,7.528583,47.200747
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:27:32+02:00,Sun,,Car,7.530428,47.198926
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:27:47+02:00,Sun,,Car,7.530768,47.198384
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:28:02+02:00,Sun,,Car,7.531258,47.197362
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:28:17+02:00,Sun,,Car,7.532448,47.195570
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:28:32+02:00,Sun,,Car,7.536069,47.194758
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:28:47+02:00,Sun,,Car,7.540975,47.195078
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:29:03+02:00,Sun,,Car,7.546540,47.195453
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:29:18+02:00,Sun,,Car,7.551859,47.195238
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:29:33+02:00,Sun,,Car,7.556916,47.196175
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:29:48+02:00,Sun,,Car,7.561532,47.198156
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:30:03+02:00,Sun,,Car,7.565924,47.200615
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:30:18+02:00,Sun,,Car,7.570011,47.203126
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:30:34+02:00,Sun,,Car,7.573982,47.205596
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:30:49+02:00,Sun,,Car,7.578874,47.207837
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:31:04+02:00,Sun,,Car,7.584512,47.209301
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:31:19+02:00,Sun,,Car,7.590238,47.209954
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:31:34+02:00,Sun,,Car,7.595371,47.210060
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:31:49+02:00,Sun,,Car,7.599203,47.208836
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:32:05+02:00,Sun,,Car,7.599991,47.205500
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:32:20+02:00,Sun,,Car,7.600104,47.200900
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:32:35+02:00,Sun,,Car,7.600044,47.196239
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:32:50+02:00,Sun,,Car,7.599085,47.191468
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:33:05+02:00,Sun,,Car,7.597134,47.186939
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:33:21+02:00,Sun,,Car,7.594514,47.182519
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:33:36+02:00,Sun,,Car,7.591904,47.178149
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:33:51+02:00,Sun,,Car,7.589865,47.173548
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:34:06+02:00,Sun,,Car,7.588892,47.168860
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:34:21+02:00,Sun,,Car,7.588947,47.164071
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:34:36+02:00,Sun,,Car,7.590032,47.159402
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:34:52+02:00,Sun,,Car,7.591414,47.154762
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:35:07+02:00,Sun,,Car,7.591773,47.150079
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:35:22+02:00,Sun,,Car,7.590683,47.145398
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:35:37+02:00,Sun,,Car,7.588685,47.140869
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:35:52+02:00,Sun,,Car,7.586515,47.136299
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:36:07+02:00,Sun,,Car,7.584477,47.131760
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:36:23+02:00,Sun,,Car,7.582544,47.127109
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:36:38+02:00,Sun,,Car,7.580813,47.122518
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:36:53+02:00,Sun,,Car,7.579289,47.117948
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:37:08+02:00,Sun,,Car,7.577912,47.113238
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:37:23+02:00,Sun,,Car,7.576713,47.108568
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:37:38+02:00,Sun,,Car,7.575552,47.103829
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:37:54+02:00,Sun,,Car,7.574480,47.099209
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:38:09+02:00,Sun,,Car,7.573386,47.094478
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:38:24+02:00,Sun,,Car,7.573013,47.090181
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:38:39+02:00,Sun,,Car,7.573895,47.086181
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:38:54+02:00,Sun,,Car,7.573360,47.082088
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:39:09+02:00,Sun,,Car,7.570707,47.077727
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:39:25+02:00,Sun,,Car,7.567706,47.073438
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:39:40+02:00,Sun,,Car,7.564709,47.069267
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:39:55+02:00,Sun,,Car,7.561161,47.065099
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:40:10+02:00,Sun,,Car,7.556856,47.061432
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:40:25+02:00,Sun,,Car,7.551232,47.059039
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:40:40+02:00,Sun,,Car,7.545254,47.056716
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:40:56+02:00,Sun,,Car,7.539473,47.053845
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:41:11+02:00,Sun,,Car,7.534689,47.050431
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:41:26+02:00,Sun,,Car,7.530861,47.046490
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:41:41+02:00,Sun,,Car,7.528956,47.041919
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:41:56+02:00,Sun,,Car,7.528627,47.037210
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:42:12+02:00,Sun,,Car,7.527663,47.032459
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:42:27+02:00,Sun,,Car,7.524646,47.028532
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:42:42+02:00,Sun,,Car,7.519426,47.025875
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:42:57+02:00,Sun,,Car,7.513374,47.023937
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:43:12+02:00,Sun,,Car,7.507105,47.021847
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:43:27+02:00,Sun,,Car,7.501722,47.020040
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:43:43+02:00,Sun,,Car,7.497659,47.017376
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:43:58+02:00,Sun,,Car,7.496321,47.013760
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:44:13+02:00,Sun,,Car,7.496728,47.009758
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:44:28+02:00,Sun,,Car,7.494711,47.006056
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:44:43+02:00,Sun,,Car,7.491611,47.002589
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:44:58+02:00,Sun,,Car,7.488520,46.999400
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:45:13+02:00,Sun,,Car,7.485192,46.996199
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:45:29+02:00,Sun,,Car,7.482187,46.992692
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:45:44+02:00,Sun,,Car,7.477754,46.990208
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:45:59+02:00,Sun,,Car,7.473112,46.988790
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:46:14+02:00,Sun,,Car,7.469530,46.986950
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:46:29+02:00,Sun,,Car,7.467608,46.984967
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:46:44+02:00,Sun,,Car,7.466645,46.982609
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:46:59+02:00,Sun,,Car,7.466933,46.979812
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:47:15+02:00,Sun,,Car,7.468182,46.977293
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:47:30+02:00,Sun,,Car,7.469507,46.975226
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:47:45+02:00,Sun,,Car,7.470725,46.972821
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:48:00+02:00,Sun,,Car,7.470290,46.970257
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:48:15+02:00,Sun,,Car,7.469461,46.967515
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:48:30+02:00,Sun,,Car,7.472394,46.965321
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:48:45+02:00,Sun,,Car,7.474726,46.963665
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:49:01+02:00,Sun,,Car,7.474447,46.961291
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:49:16+02:00,Sun,,Car,7.472063,46.959714
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:49:31+02:00,Sun,,Car,7.469616,46.958183
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:49:46+02:00,Sun,,Car,7.468337,46.956170
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:50:01+02:00,Sun,,Car,7.469638,46.953917
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:50:17+02:00,Sun,,Car,7.471274,46.951996
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:50:32+02:00,Sun,,Car,7.472752,46.950066
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:50:47+02:00,Sun,,Car,7.472989,46.947869
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:51:02+02:00,Sun,,Car,7.472173,46.945769
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:51:17+02:00,Sun,,Car,7.472789,46.943724
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:51:32+02:00,Sun,,Car,7.473998,46.941676
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:51:48+02:00,Sun,,Car,7.475814,46.939778
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:52:03+02:00,Sun,,Car,7.478335,46.938247
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:52:18+02:00,Sun,,Car,7.481621,46.937425
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:52:33+02:00,Sun,,Car,7.485612,46.937040
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:52:48+02:00,Sun,,Car,7.489703,46.936664
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:53:03+02:00,Sun,,Car,7.493496,46.935929
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:53:19+02:00,Sun,,Car,7.496722,46.934500
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:53:34+02:00,Sun,,Car,7.499249,46.932426
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:53:49+02:00,Sun,,Car,7.500340,46.929823
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:54:04+02:00,Sun,,Car,7.501291,46.927293
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:54:19+02:00,Sun,,Car,7.503393,46.924606
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:54:34+02:00,Sun,,Car,7.506336,46.921537
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:54:49+02:00,Sun,,Car,7.509666,46.917977
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:55:05+02:00,Sun,,Car,7.513250,46.913924
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:55:20+02:00,Sun,,Car,7.517796,46.910341
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:55:35+02:00,Sun,,Car,7.521802,46.906506
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:55:50+02:00,Sun,,Car,7.527231,46.903902
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:56:05+02:00,Sun,,Car,7.531816,46.901036
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:56:20+02:00,Sun,,Car,7.533588,46.896743
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:56:35+02:00,Sun,,Car,7.536588,46.892944
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:56:50+02:00,Sun,,Car,7.540173,46.888933
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:57:05+02:00,Sun,,Car,7.541141,46.884320
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:57:21+02:00,Sun,,Car,7.541545,46.879801
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:57:36+02:00,Sun,,Car,7.542973,46.875683
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:57:51+02:00,Sun,,Car,7.545570,46.871507
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:58:06+02:00,Sun,,Car,7.548499,46.867276
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:58:21+02:00,Sun,,Car,7.551274,46.863275
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:58:36+02:00,Sun,,Car,7.554040,46.859277
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:58:51+02:00,Sun,,Car,7.556645,46.855154
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:59:07+02:00,Sun,,Car,7.558419,46.850813
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:59:22+02:00,Sun,,Car,7.559275,46.846191
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:59:37+02:00,Sun,,Car,7.559548,46.841571
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T09:59:52+02:00,Sun,,Car,7.560793,46.837113
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:00:07+02:00,Sun,,Car,7.563016,46.832795
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:00:22+02:00,Sun,,Car,7.566095,46.828636
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:00:37+02:00,Sun,,Car,7.569895,46.824636
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:00:53+02:00,Sun,,Car,7.572861,46.820252
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:01:08+02:00,Sun,,Car,7.574200,46.815582
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:01:23+02:00,Sun,,Car,7.577899,46.811579
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:01:38+02:00,Sun,,Car,7.580318,46.807308
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:01:53+02:00,Sun,,Car,7.580570,46.802526
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:02:08+02:00,Sun,,Car,7.583083,46.798077
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:02:24+02:00,Sun,,Car,7.588432,46.795224
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:02:39+02:00,Sun,,Car,7.593957,46.792244
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:02:54+02:00,Sun,,Car,7.598458,46.788567
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:03:09+02:00,Sun,,Car,7.601666,46.784435
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:03:24+02:00,Sun,,Car,7.602817,46.779688
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-07T10:03:39+02:00,Sun,,Car,7.601009,46.775057
